bird,227,1019,308,1094
bird,769,541,844,622
bird,3334,2329,3407,2412
bird,3070,1856,3153,1929
bird,2392,2148,2500,2204
bird,2409,2348,2475,2439
bird,902,1702,962,1802
bird,2027,1702,2132,1759
bird,924,2302,989,2394
bird,1967,821,2032,913
bird,647,1469,719,1552
bird,369,2827,436,2916
bird,91,1752,158,1841
bird,2102,2436,2195,2500
bird,2446,2602,2512,2692
bird,2768,1375,2846,1451
bird,1018,1300,1097,1375
bird,2248,2317,2309,2414
bird,3812,1809,3909,1870
bird,3280,1100,3348,1187
bird,4885,1660,4968,1731
bird,188,1830,280,1894
bird,2812,1734,2868,1839
bird,1194,1459,1264,1543
bird,1229,2248,1286,2351
bird,841,1411,930,1477
bird,1540,1432,1608,1518
bird,2813,97,2900,164
bird,3721,1092,3787,1180
bird,752,280,852,338
bird,5229,1204,5324,1265
bird,4546,1470,4641,1531
bird,2118,1478,2183,1567
bird,2237,2229,2310,2308
bird,2248,2431,2329,2502
bird,4565,2848,4634,2931
bird,3551,1482,3634,1551
bird,2978,2209,3043,2297
bird,905,2761,961,2863
bird,3278,387,3336,485
bird,3241,1380,3321,1451
bird,5256,402,5336,473
bird,4443,2414,4497,2519
bird,997,1186,1083,1252
bird,2848,1592,2909,1685
bird,4851,2734,4926,2809
bird,413,2905,505,2966
bird,4729,1929,4821,1990
bird,2985,2400,3051,2485
bird,3067,605,3162,664
bird,3502,456,3582,526
bird,4370,1943,4439,2024
bird,1837,1772,1905,1854
bird,930,411,997,494
bird,3809,1626,3870,1717
bird,2083,2905,2156,2981
bird,2140,2310,2216,2383
bird,2751,243,2827,316
bird,2875,2158,2953,2229
bird,4773,282,4853,351
bird,1354,1459,1416,1548
bird,722,2555,786,2641
bird,4748,2602,4804,2700
bird,2792,2519,2882,2580
bird,2924,1736,3017,1795
bird,2575,2970,2660,3034
bird,3556,2875,3636,2943
bird,4968,46,5024,143
bird,3595,1285,3692,1341
bird,1808,1527,1900,1586
bird,1964,2232,2021,2327
bird,2348,2463,2434,2526
bird,3343,951,3429,1014
bird,1724,91,1775,197
bird,5019,2375,5095,2446
bird,4060,2236,4129,2314
bird,2713,881,2772,972
bird,1245,1256,1313,1335
bird,3434,2560,3485,2665
bird,780,1558,847,1638
bird,2863,2258,2948,2321
bird,527,2486,608,2552
bird,4041,2736,4114,2809
bird,2110,1054,2205,1110
bird,180,1591,236,1686
bird,3502,1317,3578,1387
bird,3734,573,3787,673
bird,3846,558,3924,626
bird,5417,2385,5465,2495
bird,4085,1619,4165,1685
bird,1921,1391,1986,1472
bird,3860,2297,3963,2348
bird,2246,2670,2297,2773
bird,932,2470,991,2559
bird,3990,2965,4051,3051
bird,1540,1024,1637,1078
bird,5295,2914,5353,3004
bird,3987,1387,4043,1480
bird,4746,2346,4802,2439
bird,858,2161,958,2213
bird,3975,1270,4063,1329
bird,2156,2200,2237,2264
bird,5380,365,5453,436
bird,622,2552,691,2627
bird,3646,2939,3709,3021
bird,3185,2029,3241,2121
bird,4778,351,4870,407
bird,3953,1134,4012,1221
bird,2364,1359,2443,1424
bird,1129,2097,1216,2156
bird,4358,1282,4448,1339
bird,4521,2429,4578,2519
bird,2094,1902,2145,2002
bird,2741,1073,2829,1131
bird,4895,1102,4953,1190
bird,3885,1912,3953,1987
bird,2205,1167,2272,1243
bird,3382,1295,3460,1360
bird,2680,1131,2763,1192
bird,1548,2583,1645,2635
bird,4658,2946,4729,3017
bird,4636,2543,4707,2614
bird,2956,1007,3036,1070
bird,5258,829,5321,909
bird,5180,2885,5251,2956
bird,5370,1521,5441,1592
bird,1056,2213,1110,2305
bird,2656,1865,2748,1919
bird,4375,956,4446,1026
bird,1659,1535,1743,1594
bird,3763,892,3824,973
bird,2800,2909,2853,3002
bird,3807,1526,3860,1619
bird,4956,2848,5009,2941
bird,4929,2985,4987,3070
bird,3878,2217,3963,2275
bird,3036,953,3099,1031
bird,2029,1797,2086,1883
bird,1183,1289,1240,1375
bird,5034,1856,5095,1936
bird,2224,2848,2304,2909
bird,869,2613,925,2700
bird,2500,1790,2587,1846
bird,36,2388,94,2472
bird,3407,1414,3497,1468
bird,5143,1253,5197,1343
bird,1921,205,1981,286
bird,2329,2212,2380,2307
bird,2216,2059,2262,2164
bird,2778,2197,2860,2256
bird,4107,2875,4178,2943
bird,3880,1178,3951,1246
bird,3182,1653,3268,1709
bird,4987,2524,5070,2582
bird,3892,2846,3939,2948
bird,2602,83,2694,135
bird,5082,1509,5126,1617
bird,3926,1597,4004,1658
bird,5387,1668,5465,1729
bird,3192,1075,3243,1168
bird,650,2025,736,2080
bird,838,2561,938,2608
bird,727,1569,777,1663
bird,2002,2091,2089,2145
bird,4012,1551,4104,1602
bird,2436,2760,2509,2824
bird,1618,1478,1697,1537
bird,3541,795,3590,890
bird,4202,2197,4258,2280
bird,1975,1000,2029,1086
bird,980,2700,1038,2780
bird,1118,2159,1170,2248
bird,2312,2124,2380,2192
bird,1767,2994,1824,3075
bird,2948,0,3005,81
bird,5000,1553,5063,1626
bird,2264,1997,2327,2070
bird,4460,2331,4512,2419
bird,958,2886,1041,2941
bird,2146,3026,2239,3075
bird,536,2047,622,2100
bird,1759,1832,1810,1921
bird,2494,1400,2578,1454
bird,1686,232,1729,337
bird,4558,2631,4604,2729
bird,3343,819,3419,878
bird,602,1900,691,1950
bird,697,952,750,1036
bird,1100,1370,1178,1427
bird,1872,2605,1954,2659
bird,4260,1356,4339,1412
bird,1056,2443,1148,2491
bird,2159,1278,2210,1364
bird,2564,1337,2624,1410
bird,2310,1905,2356,2000
bird,2116,1140,2197,1194
bird,3185,956,3270,1007
bird,2912,1887,3004,1934
bird,4839,2597,4919,2651
bird,4085,2968,4173,3017
bird,4931,1248,4978,1339
bird,2000,1400,2048,1489
bird,5407,2056,5465,2129
bird,2870,931,2956,980
bird,4885,2939,4929,3034
bird,3397,1039,3448,1121
bird,2602,2292,2687,2341
bird,5214,2353,5260,2443
bird,2746,1278,2836,1324
bird,4624,2207,4702,2260
bird,1967,2532,2016,2616
bird,2631,1778,2731,1819
bird,5375,2875,5419,2968
bird,3309,1495,3402,1539
bird,336,2947,400,3011
bird,4431,2692,4480,2775
bird,4709,3036,4812,3075
bird,3465,1534,3548,1582
bird,4975,1141,5053,1192
bird,3909,1400,3980,1456
bird,2137,1748,2186,1829
bird,5100,2924,5168,2982
bird,3473,1204,3546,1258
bird,3704,2809,3751,2892
bird,2,1802,43,1897
bird,2135,2116,2183,2197
bird,2194,1694,2245,1770
bird,2189,954,2267,1002
bird,5109,2997,5158,3073
bird,2687,1941,2760,1992
bird,3721,2280,3782,2341
bird,4182,1956,4246,2014
bird,5236,2080,5304,2134
bird,4236,1858,4319,1902
bird,5207,2800,5295,2841
bird,4792,2941,4856,2997
bird,938,2613,994,2677
bird,1932,2772,1975,2854
bird,3799,2241,3875,2287
bird,5280,2753,5351,2802
bird,5102,2175,5151,2246
bird,5021,2892,5085,2946
bird,2185,2885,2224,2973
bird,5214,2158,5292,2202
bird,3490,2997,3534,3075
bird,3739,987,3817,1031
bird,5153,2439,5212,2497
bird,0,1617,43,1695
bird,2346,2658,2385,2743
bird,2656,1629,2692,1719
bird,4943,2326,4982,2409
bird,2248,1840,2300,1902
bird,5300,2468,5392,2502
bird,2089,1305,2151,1351
bird,5443,1153,5470,1256
bird,1829,3027,1881,3075
bird,913,3036,966,3075
bird,5429,2856,5468,2902
bird,0,1280,21,1358
bird,0,2021,43,2058
bird,2,2370,21,2436
bird,4175,3058,4236,3073
bird,4790,2,4834,21
