bird,901,2945,957,3022
bird,3988,2159,4061,2218
bird,4102,2257,4168,2322
bird,49,2508,115,2573
bird,2584,2018,2659,2075
bird,4133,504,4187,583
bird,773,2356,849,2412
bird,2496,1821,2581,1871
bird,4147,1509,4192,1603
bird,4477,464,4532,541
bird,4387,430,4445,503
bird,3104,2023,3161,2097
bird,1407,2780,1464,2854
bird,2482,1701,2539,1775
bird,971,2840,1033,2908
bird,4906,1650,4967,1719
bird,1800,2634,1850,2718
bird,2889,1817,2939,1901
bird,1422,2096,1473,2178
bird,4286,1323,4362,1378
bird,5138,1382,5214,1437
bird,1655,2470,1709,2547
bird,5037,1298,5083,1388
bird,5169,1750,5225,1824
bird,5422,829,5469,917
bird,661,2299,721,2368
bird,1605,2736,1680,2791
bird,2950,2237,3005,2312
bird,3423,1639,3481,1710
bird,3743,2234,3793,2316
bird,708,2826,770,2892
bird,3698,2020,3751,2097
bird,5148,1285,5208,1353
bird,1441,2227,1501,2295
bird,3081,2150,3130,2233
bird,3274,1484,3329,1558
bird,3883,656,3953,714
bird,4231,1665,4275,1757
bird,1114,2219,1161,2305
bird,101,2717,152,2796
bird,4939,1239,5004,1301
bird,3958,1619,4013,1692
bird,3743,1309,3798,1382
bird,2753,1183,2808,1256
bird,2798,1767,2843,1856
bird,4859,1934,4917,2003
bird,4227,448,4312,495
bird,4015,1933,4090,1986
bird,2140,2780,2203,2843
bird,3611,2155,3673,2219
bird,1052,2261,1107,2333
bird,124,2621,184,2687
bird,4393,1914,4460,1973
bird,3030,1127,3088,1195
bird,3582,867,3651,924
bird,3901,2101,3958,2170
bird,5020,1756,5077,1825
bird,1908,2536,1959,2613
bird,945,2071,998,2145
bird,4945,1937,4991,2022
bird,285,2785,340,2856
bird,5406,414,5461,485
bird,3034,1831,3095,1895
bird,4553,1901,4614,1965
bird,3450,1798,3504,1870
bird,3115,1826,3159,1914
bird,2877,1179,2953,1230
bird,4783,425,4851,482
bird,3386,1300,3443,1368
bird,4031,1417,4080,1496
bird,4334,1682,4381,1764
bird,3182,1709,3237,1779
bird,1609,2559,1661,2633
bird,5243,588,5304,651
bird,2406,983,2450,1070
bird,4893,703,4959,761
bird,1391,1826,1466,1877
bird,396,2894,471,2945
bird,180,2736,273,2777
bird,3617,1601,3674,1668
bird,2480,2170,2547,2227
bird,1401,2935,1454,3007
bird,1762,2376,1818,2444
bird,1382,2468,1438,2536
bird,4743,635,4793,711
bird,3071,1279,3140,1334
bird,4087,179,4179,220
bird,1827,1427,1881,1497
bird,4820,2300,4919,2338
bird,3379,916,3432,987
bird,4612,1037,4659,1117
bird,2001,2281,2058,2347
bird,4671,1905,4737,1962
bird,4565,2048,4622,2114
bird,1103,2657,1159,2724
bird,2182,2028,2232,2103
bird,4145,634,4220,684
bird,3525,2081,3581,2148
bird,4394,2202,4442,2280
bird,3943,583,3985,672
bird,1720,2995,1775,3063
bird,3187,1045,3246,1108
bird,4711,4,4775,62
bird,1732,1202,1789,1267
bird,3280,2284,3330,2358
bird,1359,2198,1415,2264
bird,1638,2188,1704,2244
bird,5048,1467,5100,1538
bird,1387,2582,1442,2649
bird,3809,1125,3858,1200
bird,1085,2798,1136,2870
bird,2337,2350,2391,2418
bird,3401,1883,3462,1943
bird,3474,324,3543,377
bird,4434,671,4478,754
bird,2621,1957,2679,2020
bird,2508,2401,2553,2482
bird,4481,1610,4545,1667
bird,2087,2048,2157,2100
bird,96,2901,161,2957
bird,3341,2011,3383,2097
bird,4991,1416,5032,1504
bird,3493,1965,3537,2047
bird,2773,1879,2818,1959
bird,3551,1086,3604,1154
bird,4532,2250,4580,2325
bird,3914,1789,3953,1881
bird,291,2424,350,2485
bird,97,429,175,475
bird,235,2668,292,2731
bird,470,2378,522,2447
bird,4573,1703,4629,1767
bird,896,2450,938,2535
bird,3456,1201,3521,1256
bird,396,2703,447,2773
bird,5130,1603,5175,1682
bird,5248,767,5298,838
bird,4690,1354,4757,1407
bird,4229,747,4287,808
bird,5174,695,5235,753
bird,4685,1645,4726,1731
bird,1098,2905,1145,2980
bird,324,2591,368,2671
bird,2329,2514,2380,2583
bird,4687,472,4733,548
bird,4941,1067,5024,1109
bird,4787,1925,4831,2004
bird,2587,1030,2661,1077
bird,3908,2385,3979,2434
bird,3923,876,3983,934
bird,3093,1062,3151,1122
bird,3537,1660,3582,1737
bird,1967,1554,2021,1618
bird,3837,0,3930,37
bird,3894,1006,3940,1081
bird,3798,2150,3844,2225
bird,1570,21,1645,67
bird,2198,1490,2248,1559
bird,2875,1578,2928,1643
bird,4236,1031,4280,1109
bird,2376,2051,2420,2129
bird,4376,1809,4425,1879
bird,1366,2654,1415,2724
bird,2689,1876,2726,1968
bird,3735,1449,3772,1541
bird,4615,1479,4656,1562
bird,3243,988,3298,1050
bird,959,2726,1001,2807
bird,2848,2241,2890,2322
bird,3539,1815,3585,1889
bird,1526,2511,1576,2579
bird,4869,579,4933,632
bird,3577,2323,3622,2398
bird,3163,2234,3204,2316
bird,1035,2459,1075,2543
bird,3270,2133,3312,2213
bird,2412,1548,2451,1634
bird,4195,802,4241,875
bird,4545,2370,4601,2430
bird,1883,2184,1933,2251
bird,2033,2883,2080,2954
bird,2574,2472,2627,2535
bird,1877,2791,1926,2859
bird,1837,1486,1878,1567
bird,3985,1823,4085,1856
bird,5350,816,5393,893
bird,3345,2204,3388,2281
bird,345,2980,396,3045
bird,2078,1343,2143,1394
bird,1951,2368,1997,2440
bird,2907,1410,2973,1460
bird,3015,2189,3062,2259
bird,5135,1167,5180,1240
bird,5332,1012,5377,1085
bird,2526,1475,2575,1542
bird,4593,1342,4635,1420
bird,4282,1988,4334,2051
bird,3174,2483,3220,2554
bird,757,2791,821,2842
bird,1868,2320,1919,2384
bird,1257,2643,1301,2717
bird,850,2175,908,2231
bird,2581,2104,2650,2151
bird,3809,1262,3850,1341
bird,2611,1301,2670,1356
bird,3838,2011,3883,2083
bird,4940,1795,4985,1867
bird,1836,2901,1890,2961
bird,4274,2265,4328,2325
bird,57,2728,99,2805
bird,2432,2583,2475,2658
bird,1513,2812,1561,2879
bird,3053,2530,3104,2593
bird,1273,1896,1312,1978
bird,2250,1804,2332,1843
bird,2064,2591,2111,2659
bird,1676,2648,1723,2716
bird,1969,2205,2016,2273
bird,1683,2365,1738,2423
bird,3423,2001,3472,2066
bird,2043,1527,2102,1581
bird,2831,2350,2879,2416
bird,2404,2255,2444,2334
bird,1729,1688,1780,1750
bird,2341,2213,2391,2276
bird,4545,835,4595,898
bird,2158,2635,2201,2708
bird,2086,2140,2129,2213
bird,1855,2391,1904,2455
bird,812,3003,868,3059
bird,3780,720,3837,775
bird,1231,2307,1284,2366
bird,4773,1710,4817,1781
bird,5312,414,5353,490
bird,3701,772,3766,820
bird,677,2585,742,2633
bird,4120,1731,4168,1796
bird,3082,1732,3142,1784
bird,2174,2532,2211,2616
bird,4669,337,4714,406
bird,533,2414,580,2480
bird,5385,1622,5432,1688
bird,4058,1016,4120,1066
bird,4496,659,4539,731
bird,4451,1985,4494,2057
bird,2907,2110,2946,2189
bird,2861,2595,2916,2651
bird,2650,2212,2691,2287
bird,1826,1838,1868,1911
bird,3656,1145,3701,1213
bird,1793,1963,1844,2023
bird,4090,1194,4150,1245
bird,661,2450,712,2510
bird,2917,1948,2982,1995
bird,3735,490,3800,537
bird,2723,2290,2770,2355
bird,2373,1907,2423,1968
bird,4038,788,4077,866
bird,3606,2033,3645,2111
bird,4401,1241,4437,1325
bird,573,2629,615,2701
bird,3891,2317,3939,2380
bird,1725,1983,1770,2050
bird,4925,890,4977,948
bird,5167,1022,5204,1103
bird,3173,2122,3233,2172
bird,1468,2590,1518,2650
bird,4476,1712,4517,1785
bird,3647,1915,3688,1988
bird,5391,656,5435,724
bird,1806,2266,1848,2337
bird,2598,2365,2640,2436
bird,5382,1333,5424,1404
bird,2693,2541,2741,2603
bird,2691,1172,2729,1250
bird,3389,1115,3426,1195
bird,2161,2204,2198,2284
bird,3031,1603,3087,1656
bird,1825,2480,1888,2527
bird,3388,1030,3451,1077
bird,3809,1513,3872,1560
bird,3437,2411,3473,2493
bird,2704,1723,2745,1795
bird,3281,1922,3322,1994
bird,4482,870,4526,937
bird,2893,2012,2939,2076
bird,2,500,48,564
bird,5067,527,5132,572
bird,1648,767,1716,810
bird,2612,1376,2648,1457
bird,656,59,727,100
bird,3039,1371,3092,1426
bird,1683,2281,1725,2350
bird,2343,1337,2377,1422
bird,1740,1851,1779,1925
bird,3731,1090,3780,1149
bird,1933,2104,1973,2176
bird,3047,2394,3087,2466
bird,3115,1390,3160,1454
bird,3600,1376,3631,1468
bird,1170,2996,1214,3061
bird,3272,2393,3314,2461
bird,1270,2370,1321,2426
bird,3138,2361,3175,2438
bird,3437,2108,3475,2183
bird,4134,990,4180,1052
bird,2301,2102,2340,2175
bird,2059,1823,2132,1862
bird,4828,1139,4864,1218
bird,151,718,237,751
bird,3554,1515,3594,1586
bird,3198,1392,3264,1435
bird,4225,1539,4268,1605
bird,3527,1894,3593,1937
bird,2903,1074,2979,1111
bird,2357,1693,2401,1757
bird,4804,1629,4846,1696
bird,4814,1456,4856,1523
bird,1762,2062,1804,2129
bird,3983,2050,4022,2122
bird,3082,1488,3121,1560
bird,3931,1376,3986,1427
bird,4605,1988,4660,2039
bird,3091,2261,3131,2331
bird,3719,6,3806,38
bird,2047,2391,2090,2456
bird,3386,1452,3429,1517
bird,3511,2497,3554,2562
bird,3547,1200,3592,1262
bird,2243,2190,2283,2259
bird,3661,2297,3701,2366
bird,2704,2433,2745,2500
bird,2829,2483,2870,2550
bird,1648,1798,1709,1843
bird,4678,1162,4707,1256
bird,4445,1532,4521,1568
bird,4113,843,4151,915
bird,3759,1936,3798,2006
bird,1940,1973,1979,2043
bird,143,2538,208,2580
bird,2248,1935,2289,2001
bird,2934,2373,2969,2450
bird,2093,2226,2144,2279
bird,4590,558,4667,593
bird,3648,2457,3708,2502
bird,4228,2082,4277,2137
bird,4417,1639,4459,1703
bird,5098,643,5154,691
bird,568,2970,640,3007
bird,5196,591,5237,656
bird,4340,721,4373,801
bird,4779,509,4833,558
bird,240,554,281,618
bird,5259,498,5317,543
bird,3443,1154,3505,1196
bird,1552,2115,1633,2147
bird,4048,702,4120,738
bird,3464,1282,3500,1354
bird,1908,2677,1943,2751
bird,3994,1054,4041,1109
bird,1590,1991,1673,2022
bird,4953,496,4996,556
bird,3278,1796,3310,1876
bird,854,81,918,121
bird,4837,685,4895,729
bird,1641,2887,1679,2954
bird,4596,706,4661,745
bird,5030,859,5064,933
bird,4140,2073,4180,2136
bird,2490,1393,2528,1459
bird,3220,2029,3258,2095
bird,3645,1018,3686,1079
bird,3531,1321,3572,1382
bird,4230,888,4288,931
bird,201,2857,238,2924
bird,1366,1877,1428,1917
bird,2710,1500,2754,1556
bird,3491,843,3570,874
bird,52,2959,87,3029
bird,3450,1717,3484,1789
bird,3761,1038,3818,1081
bird,2222,937,2250,1024
bird,4498,583,4550,630
bird,831,2480,861,2561
bird,3909,1139,3967,1181
bird,1326,1805,1371,1859
bird,2839,2134,2868,2217
bird,1870,1790,1914,1845
bird,2417,1437,2479,1476
bird,2558,2219,2593,2288
bird,4954,551,4993,612
bird,4954,766,4993,827
bird,4759,779,4800,837
bird,2435,2482,2466,2558
bird,1180,2166,1214,2235
bird,1305,1351,1378,1383
bird,768,2108,807,2168
bird,3894,806,3951,847
bird,5432,240,5469,303
bird,2684,1598,2759,1629
bird,2290,1659,2325,1725
bird,2479,2298,2511,2370
bird,3902,1908,3938,1972
bird,3818,962,3854,1026
bird,3813,1088,3872,1127
bird,5341,472,5400,511
bird,2129,1435,2170,1491
bird,3378,1240,3421,1293
bird,2612,1682,2653,1737
bird,3743,1184,3776,1252
bird,3169,924,3225,964
bird,1945,1778,1978,1845
bird,5362,325,5409,372
bird,2623,1771,2671,1817
bird,3456,996,3501,1045
bird,4052,931,4102,975
bird,4432,767,4484,809
bird,5288,916,5329,969
bird,3303,1287,3375,1317
bird,5217,479,5264,525
bird,3730,994,3777,1040
bird,3140,1940,3177,1998
bird,2743,1326,2781,1382
bird,4382,878,4418,937
bird,1731,2561,1811,2587
bird,3187,1182,3220,1245
bird,4742,1559,4776,1620
bird,2379,1646,2423,1693
bird,3201,1912,3231,1980
bird,2086,2304,2116,2372
bird,3647,1252,3698,1292
bird,5424,56,5470,100
bird,3359,2493,3390,2558
bird,5216,425,5253,479
bird,4162,890,4213,929
bird,2693,1642,2739,1685
bird,4102,772,4145,818
bird,2567,1311,2608,1359
bird,259,2563,294,2619
bird,3607,1164,3641,1221
bird,3341,2558,3366,2635
bird,3482,1347,3527,1390
bird,4069,1137,4101,1197
bird,4785,2356,4851,2385
bird,5304,690,5337,748
bird,3601,304,3650,343
bird,1841,1934,1875,1990
bird,1226,2173,1263,2224
bird,3864,1158,3898,1213
bird,2731,2101,2760,2165
bird,2620,1539,2657,1589
bird,4508,1,4583,25
bird,5393,570,5440,608
bird,5277,843,5309,898
bird,4550,695,4595,734
bird,2289,1868,2342,1901
bird,5433,514,5466,566
bird,226,2564,259,2615
bird,882,3043,938,3073
bird,2745,1743,2789,1781
bird,2209,1712,2239,1767
bird,2142,1682,2164,1756
bird,1856,2034,1891,2080
bird,2248,1735,2290,1773
bird,1544,2662,1570,2723
bird,4020,915,4072,945
bird,2745,1710,2798,1739
bird,4551,1631,4581,1682
bird,4400,767,4434,810
bird,2977,1222,3008,1269
bird,3159,870,3183,930
bird,2364,1771,2395,1814
bird,3613,1258,3635,1317
bird,1556,3058,1625,3073
bird,754,2,794,27
bird,5450,716,5469,766
